Applicant_Name,Country_Code,Application_number,File_Name,Filing_Date,ID_univerzita,API,TYP,TYP_CISLO,Application_Number,API,STAV,API_typ
Mendelova univerzita v Brně,CZ,2017-736,OPENDATAST96_PT_CZ_FULL_PV2017-736.xml,15.11.2017,8,PT/2017-736,PT,1,2017-736,PT/2017-736,Zaniklý dokument,PT/2017-736-1
Mendelova univerzita v Brně,CZ,2017-816,OPENDATAST96_PT_CZ_FULL_PV2017-816.xml,19.12.2017,8,PT/2017-816,PT,1,2017-816,PT/2017-816,Zaniklý dokument,PT/2017-816-1
Mendelova univerzita v Brně,CZ,2017-853,OPENDATAST96_PT_CZ_FULL_PV2017-853.xml,28.12.2017,8,PT/2017-853,PT,1,2017-853,PT/2017-853,Zaniklý dokument,PT/2017-853-1
Mendelova univerzita v Brně,CZ,2018-138,OPENDATAST96_PT_CZ_FULL_PV2018-138.xml,20.03.2018,8,PT/2018-138,PT,1,2018-138,PT/2018-138,Zaniklý dokument,PT/2018-138-1
Mendelova univerzita v Brně,CZ,2018-266,OPENDATAST96_PT_CZ_FULL_PV2018-266.xml,04.06.2018,8,PT/2018-266,PT,1,2018-266,PT/2018-266,Zaniklý dokument,PT/2018-266-1
Mendelova univerzita v Brně,CZ,2018-46,OPENDATAST96_PT_CZ_FULL_PV2018-46.xml,30.01.2018,8,PT/2018-46,PT,1,2018-46,PT/2018-46,Negativně ukončený po zveřejněnĂ­,PT/2018-46-1
Mendelova univerzita v Brně,CZ,2019-36,OPENDATAST96_PT_CZ_FULL_PV2019-36.xml,22.01.2019,8,PT/2019-36,PT,1,2019-36,PT/2019-36,Zaniklý dokument,PT/2019-36-1
Mendelova univerzita v Brně,CZ,2019-411,OPENDATAST96_PT_CZ_FULL_PV2019-411.xml,24.06.2019,8,PT/2019-411,PT,1,2019-411,PT/2019-411,Zaniklý dokument,PT/2019-411-1
Mendelova univerzita v Brně,CZ,2019-668,OPENDATAST96_PT_CZ_FULL_PV2019-668.xml,30.10.2019,8,PT/2019-668,PT,1,2019-668,PT/2019-668,Zaniklý dokument,PT/2019-668-1
Mendelova univerzita v Brně,CZ,2020-662,OPENDATAST96_PT_CZ_FULL_PV2020-662.xml,09.12.2020,8,PT/2020-662,PT,1,2020-662,PT/2020-662,Negativně ukončený po zveřejněnĂ­,PT/2020-662-1
"Mendelova univerzita v Brně, 
Lesnická a dřevařská fakulta",CZ,2013-27295,OPENDATAST96_PT_CZ_FULL_PUV2013-27295.xml,07.01.2013,8,PUV/27295,PUV,2,2013-27295,PUV/27295,Zaniklý dokument,PUV/27295-2
"Mendelova univerzita v Brně, 
Lesnická a dřevařská fakulta",CZ,2013-27375,OPENDATAST96_PT_CZ_FULL_PUV2013-27375.xml,29.01.2013,8,PUV/27375,PUV,2,2013-27375,PUV/27375,Zaniklý dokument,PUV/27375-2
"Mendelova univerzita v Brně, 
Lesnická a dřevařská fakulta",CZ,2013-27398,OPENDATAST96_PT_CZ_FULL_PUV2013-27398.xml,05.02.2013,8,PUV/27398,PUV,2,2013-27398,PUV/27398,Zaniklý dokument,PUV/27398-2
"Mendelova univerzita v Brně, 
Lesnická a dřevařská fakulta",CZ,2013-27445,OPENDATAST96_PT_CZ_FULL_PUV2013-27445.xml,13.02.2013,8,PUV/27445,PUV,2,2013-27445,PUV/27445,Zaniklý dokument,PUV/27445-2
"Mendelova univerzita v Brně, 
Zahradnická fakulta",CZ,2016-32553,OPENDATAST96_PT_CZ_FULL_PUV2016-32553.xml,11.07.2016,8,PUV/32553,PUV,2,2016-32553,PUV/32553,Zaniklý dokument,PUV/32553-2
"Mendelova univerzita v Brne, Agronomicka fakulta, 
Ustav techniky a automobilove dopravy",CZ,2018-206953,OPENDATAST96_EPTEST_CZ_FULL_CZEP3485714.xml,19.11.2018,8,EP/3485714,EP,5,2018-206953,EP/3485714,Neúčinný EP od počátku,EP/3485714-5
"Mendelova univerzita v Brně, Lesnická a dřevařská fakulta",CZ,2015-487,OPENDATAST96_PT_CZ_FULL_PV2015-487.xml,10.07.2015,8,PT/2015-487,PT,1,2015-487,PT/2015-487,Zaniklý dokument,PT/2015-487-1
"Mendelova univerzita v Brně, Zahradnická fakulta",CZ,2014-870,OPENDATAST96_PT_CZ_DIFF_PV2014-870.xml,05.12.2014,8,PT/2014-870,PT,1,2014-870,PT/2014-870,Platný dokument,PT/2014-870-1
"Mendelova univerzita v Brně, Zahradnická fakulta",CZ,2014-30366,OPENDATAST96_PT_CZ_FULL_PUV2014-30366.xml,02.12.2014,8,PUV/30366,PUV,2,2014-30366,PUV/30366,Platný dokument,PUV/30366-2
"Mendelova univerzita v Brně, Zahradnická fakulta",CZ,2015-30988,OPENDATAST96_PT_CZ_FULL_PUV2015-30988.xml,20.04.2015,8,PUV/30988,PUV,2,2015-30988,PUV/30988,Zaniklý dokument,PUV/30988-2
"Mendelova univerzita v Brně, Zahradnická fakulta",CZ,2015-30989,OPENDATAST96_PT_CZ_FULL_PUV2015-30989.xml,20.04.2015,8,PUV/30989,PUV,2,2015-30989,PUV/30989,Zaniklý dokument,PUV/30989-2
"Mendelova univerzita v Brně, Zahradnická fakulta",CZ,2020-38154,OPENDATAST96_PT_CZ_FULL_PUV2020-38154.xml,23.10.2020,8,PUV/38154,PUV,2,2020-38154,PUV/38154,Platný dokument na poshovovací lhůtě,PUV/38154-2
"Mendelova Univerzita V Brne, Zahradnicka Fakulta, 
Ustav Poskliznove Technologie 
Zahradnickych Produktu",CZ,2016-738222,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3313973.xml,23.06.2016,8,EP/3313973,EP,5,2016-738222,EP/3313973,Neúčinný EP od počátku,EP/3313973-5
"Mendelova univerzita v Brně, Zahradnická fakulta, Ústav posklizňové technologie zahradnických 
produktů",CZ,2015-31251,OPENDATAST96_PT_CZ_FULL_PUV2015-31251.xml,23.06.2015,8,PUV/31251,PUV,2,2015-31251,PUV/31251,Platný dokument,PUV/31251-2
"Mendelova univerzita v Brně, Zahradnická fakulta, Ústav posklizňové technologie zahradnických produktů",CZ,2014-29312,OPENDATAST96_PT_CZ_FULL_PUV2014-29312.xml,06.03.2014,8,PUV/29312,PUV,2,2014-29312,PUV/29312,Zaniklý dokument,PUV/29312-2
"Mendelova univerzita v Brně, Zahradnická fakulta, Ústav posklizňové technologie zahradnických produktů",CZ,2016-33114,OPENDATAST96_PT_CZ_FULL_PUV2016-33114.xml,01.12.2016,8,PUV/33114,PUV,2,2016-33114,PUV/33114,Zaniklý dokument,PUV/33114-2
"Mendelova univerzita v Brně, Zahradnická fakulta, Ústav posklizňové technologie zahradnických produktů",CZ,2017-33571,OPENDATAST96_PT_CZ_FULL_PUV2017-33571.xml,03.04.2017,8,PUV/33571,PUV,2,2017-33571,PUV/33571,Zaniklý dokument,PUV/33571-2
"Mendelova univerzita v Brně, Zahradnická fakulta, Ústav posklizňové technologie zahradnických produktů",CZ,2014-134,OPENDATAST96_PT_CZ_FULL_PV2014-134.xml,06.03.2014,8,PT/2014-134,PT,1,2014-134,PT/2014-134,Zaniklý dokument,PT/2014-134-1
"Mendelova univerzita v Brně, Zahradnická fakulta, Ústav posklizňové technologie zahradnických produktů",CZ,2017-189,OPENDATAST96_PT_CZ_FULL_PV2017-189.xml,03.04.2017,8,PT/2017-189,PT,1,2017-189,PT/2017-189,Zveřejněná přihláška,PT/2017-189-1
"Mendelova univerzita v Brně, Zahradnická fakulta,Ústav posklizňové technologie zahradnických produktů",CZ,2016-753,OPENDATAST96_PT_CZ_DIFF_PV2016-753.xml,01.12.2016,8,PT/2016-753,PT,1,2016-753,PT/2016-753,Platný dokument,PT/2016-753-1
"Mendelova univerzita v Brně, Zahradnická fakulta,Ústav posklizňové technologie zahradnických produktů",CZ,2015-31252,OPENDATAST96_PT_CZ_FULL_PUV2015-31252.xml,23.06.2015,8,PUV/31252,PUV,2,2015-31252,PUV/31252,Zaniklý dokument,PUV/31252-2
"Mendelova univerzita v Brně, Zahradnická fakulta,Ústav posklizňové technologie zahradnických produktů",CZ,2015-422,OPENDATAST96_PT_CZ_FULL_PV2015-422.xml,23.06.2015,8,PT/2015-422,PT,1,2015-422,PT/2015-422,Platný dokument,PT/2015-422-1
"Mendelova univerzita v Brně,
Lesnická a dřevařská fakulta",CZ,2013-27536,OPENDATAST96_PT_CZ_FULL_PUV2013-27536.xml,04.03.2013,8,PUV/27536,PUV,2,2013-27536,PUV/27536,Zaniklý dokument,PUV/27536-2
Mendlova Univerzita,CZ,2014-30409,OPENDATAST96_PT_CZ_FULL_PUV2014-30409.xml,09.12.2014,8,PUV/30409,PUV,2,2014-30409,PUV/30409,Zaniklý dokument,PUV/30409-2
Mendlova univerzita Brno,CZ,2023-40645,OPENDATAST96_PT_CZ_DIFF_PUV2023-40645.xml,03.01.2023,8,PUV/40645,PUV,2,2023-40645,PUV/40645,Platný dokument,PUV/40645-2
Ostravská univerzita,CZ,2021-39275,OPENDATAST96_PT_CZ_DIFF_PUV2021-39275.xml,08.02.2021,9,PUV/39275,PUV,2,2021-39275,PUV/39275,Platný dokument,PUV/39275-2
Ostravská univerzita,CZ,2022-40612,OPENDATAST96_PT_CZ_DIFF_PUV2022-40612.xml,23.12.2022,9,PUV/40612,PUV,2,2022-40612,PUV/40612,Platný dokument,PUV/40612-2
Ostravská univerzita,CZ,2023-41119,OPENDATAST96_PT_CZ_DIFF_PUV2023-41119.xml,29.06.2023,9,PUV/41119,PUV,2,2023-41119,PUV/41119,Platný dokument,PUV/41119-2
Ostravská univerzita,CZ,2024-41988,OPENDATAST96_PT_CZ_DIFF_PUV2024-41988.xml,28.05.2024,9,PUV/41988,PUV,2,2024-41988,PUV/41988,Platný dokument,PUV/41988-2
Ostravská univerzita,CZ,2019-762,OPENDATAST96_PT_CZ_DIFF_PV2019-762.xml,10.12.2019,9,PT/2019-762,PT,1,2019-762,PT/2019-762,Platný dokument,PT/2019-762-1
Ostravská univerzita,CZ,2019-93,OPENDATAST96_PT_CZ_DIFF_PV2019-93.xml,19.02.2019,9,PT/2019-93,PT,1,2019-93,PT/2019-93,Platný dokument,PT/2019-93-1
Ostravská univerzita,CZ,2021-151,OPENDATAST96_PT_CZ_DIFF_PV2021-151.xml,26.03.2021,9,PT/2021-151,PT,1,2021-151,PT/2021-151,Platný dokument,PT/2021-151-1
Ostravská univerzita,CZ,2023-201,OPENDATAST96_PT_CZ_DIFF_PV2023-201.xml,18.05.2023,9,PT/2023-201,PT,1,2023-201,PT/2023-201,Zveřejněná přihláška,PT/2023-201-1
Ostravská univerzita,CZ,2023-57,OPENDATAST96_PT_CZ_DIFF_PV2023-57.xml,15.02.2023,9,PT/2023-57,PT,1,2023-57,PT/2023-57,Zveřejněná přihláška,PT/2023-57-1
Ostravská univerzita v Ostravě,CZ,2015-820,OPENDATAST96_PT_CZ_DIFF_PV2015-820.xml,19.11.2015,9,PT/2015-820,PT,1,2015-820,PT/2015-820,Platný dokument,PT/2015-820-1
Ostravská univerzita v Ostravě,CZ,2015-31933,OPENDATAST96_PT_CZ_FULL_PUV2015-31933.xml,19.11.2015,9,PUV/31933,PUV,2,2015-31933,PUV/31933,Zaniklý dokument,PUV/31933-2
Ostravská univerzita v Ostravě,CZ,2013-993,OPENDATAST96_PT_CZ_FULL_PV2013-993.xml,12.12.2013,9,PT/2013-993,PT,1,2013-993,PT/2013-993,Zaniklý dokument,PT/2013-993-1
Přírodovědecká fakulta Univerzity Karlovy v Praze,CZ,2016-37,OPENDATAST96_PT_CZ_DIFF_PV2016-37.xml,26.01.2016,14,PT/2016-37,PT,1,2016-37,PT/2016-37,Platný dokument,PT/2016-37-1
Přírodovědecká fakulta Univerzity Karlovy v Praze,CZ,2013-27384,OPENDATAST96_PT_CZ_FULL_PUV2013-27384.xml,30.01.2013,14,PUV/27384,PUV,2,2013-27384,PUV/27384,Zaniklý dokument,PUV/27384-2
Přírodovědecká fakulta Univerzity Karlovy v Praze,CZ,2013-27819,OPENDATAST96_PT_CZ_FULL_PUV2013-27819.xml,22.04.2013,14,PUV/27819,PUV,2,2013-27819,PUV/27819,Zaniklý dokument,PUV/27819-2
Přírodovědecká fakulta Univerzity Karlovy v Praze,CZ,2014-30234,OPENDATAST96_PT_CZ_FULL_PUV2014-30234.xml,10.11.2014,14,PUV/30234,PUV,2,2014-30234,PUV/30234,Zaniklý dokument,PUV/30234-2
Přírodovědecká fakulta Univerzity Karlovy v Praze,CZ,2016-32039,OPENDATAST96_PT_CZ_FULL_PUV2016-32039.xml,26.01.2016,14,PUV/32039,PUV,2,2016-32039,PUV/32039,Zaniklý dokument,PUV/32039-2
Přírodovědecká fakulta Univerzity Karlovy v Praze,CZ,2016-32043,OPENDATAST96_PT_CZ_FULL_PUV2016-32043.xml,26.01.2016,14,PUV/32043,PUV,2,2016-32043,PUV/32043,Zaniklý dokument,PUV/32043-2
Přírodovědecká fakulta Univerzity Karlovy v Praze,CZ,2013-302,OPENDATAST96_PT_CZ_FULL_PV2013-302.xml,22.04.2013,14,PT/2013-302,PT,1,2013-302,PT/2013-302,Zaniklý dokument,PT/2013-302-1
Přírodovědecká fakulta Univerzity Karlovy v Praze,CZ,2013-63,OPENDATAST96_PT_CZ_FULL_PV2013-63.xml,30.01.2013,14,PT/2013-63,PT,1,2013-63,PT/2013-63,Zaniklý dokument,PT/2013-63-1
Přírodovědecká fakulta Univerzity Karlovy v Praze,CZ,2015-744,OPENDATAST96_PT_CZ_FULL_PV2015-744.xml,22.10.2015,14,PT/2015-744,PT,1,2015-744,PT/2015-744,Zaniklý dokument,PT/2015-744-1
Univerzita Palackého v Olomouci ,CZ,2017-714150,OPENDATAST96_EPTEST_CZ_FULL_CZEP3407715.xml,25.01.2017,15,EP/3407715,EP,5,2017-714150,EP/3407715,Neúčinný EP od počátku,EP/3407715-5
Univerzita Palackého v Olomouci ,CZ,2013-28893,OPENDATAST96_PT_CZ_FULL_PUV2013-28893.xml,09.12.2013,15,PUV/28893,PUV,2,2013-28893,PUV/28893,Zaniklý dokument,PUV/28893-2
Univerzita Palackého v Olomouci ,CZ,2013-986,OPENDATAST96_PT_CZ_FULL_PV2013-986.xml,09.12.2013,15,PT/2013-986,PT,1,2013-986,PT/2013-986,Zaniklý dokument,PT/2013-986-1
Univerzita Palackého v Olomouci ,CZ,2014-948,OPENDATAST96_PT_CZ_FULL_PV2014-948.xml,22.12.2014,15,PT/2014-948,PT,1,2014-948,PT/2014-948,Zaniklý dokument,PT/2014-948-1
Technická univerzita  v Liberci,CZ,2013-1065,OPENDATAST96_PT_CZ_FULL_PV2013-1065.xml,23.12.2013,11,PT/2013-1065,PT,1,2013-1065,PT/2013-1065,Zaniklý dokument,PT/2013-1065-1
"Technická univerzita  v Liberci  
Ústav pro nanomateriály, pokročilé technologie a inovace",CZ,2013-27816,OPENDATAST96_PT_CZ_FULL_PUV2013-27816.xml,22.04.2013,11,PUV/27816,PUV,2,2013-27816,PUV/27816,Zaniklý dokument,PUV/27816-2
"Technická univerzita  v Liberci – Ústav pro nanomateriály, pokročilé technologie a inovace",CZ,2013-299,OPENDATAST96_PT_CZ_FULL_PV2013-299.xml,22.04.2013,11,PT/2013-299,PT,1,2013-299,PT/2013-299,Negativně ukončený po zveřejněnĂ­,PT/2013-299-1
"Technická univerzita  v Liberci – Ústav pro nanomateriály, pokročilé technologie a inovace",CZ,2013-307,OPENDATAST96_PT_CZ_FULL_PV2013-307.xml,24.04.2013,11,PT/2013-307,PT,1,2013-307,PT/2013-307,Negativně ukončený po zveřejněnĂ­,PT/2013-307-1
"Technická univerzita  v Liberci 
Ústav pro nanomateriály, pokročilé technologie a inovace",CZ,2013-27832,OPENDATAST96_PT_CZ_FULL_PUV2013-27832.xml,24.04.2013,11,PUV/27832,PUV,2,2013-27832,PUV/27832,Zaniklý dokument,PUV/27832-2
"Technická univerzita  v Liberci, Katedra strojírenské technologie, 
oddělení tváření kovů a zpracování plastů",CZ,2013-28024,OPENDATAST96_PT_CZ_FULL_PUV2013-28024.xml,04.06.2013,11,PUV/28024,PUV,2,2013-28024,PUV/28024,Zaniklý dokument,PUV/28024-2
Technická univerzita Liberec,CZ,2015-30545,OPENDATAST96_PT_CZ_FULL_PUV2015-30545.xml,07.01.2015,11,PUV/30545,PUV,2,2015-30545,PUV/30545,Zaniklý dokument,PUV/30545-2
Technická univerzita Liberec,CZ,2015-30546,OPENDATAST96_PT_CZ_FULL_PUV2015-30546.xml,07.01.2015,11,PUV/30546,PUV,2,2015-30546,PUV/30546,Zaniklý dokument,PUV/30546-2
Technicka univerzita v Liberci,CZ,2016-744656,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3303666.xml,01.06.2016,11,EP/3303666,EP,5,2016-744656,EP/3303666,Platný dokument na poshovovací lhůtě,EP/3303666-5
Technicka univerzita v Liberci,CZ,2016-829059,OPENDATAST96_EPTEST_CZ_DIFF_CZEP3394328.xml,19.12.2016,11,EP/3394328,EP,5,2016-829059,EP/3394328,Platný dokument,EP/3394328-5
Technicka univerzita v Liberci,CZ,2021-172710,OPENDATAST96_EPTEST_CZ_DIFF_CZEP4067542.xml,07.05.2021,11,EP/4067542,EP,5,2021-172710,EP/4067542,Platný dokument na poshovovací lhůtě,EP/4067542-5
Technicka univerzita v Liberci,CZ,2021-202368,OPENDATAST96_EPTEST_CZ_DIFF_CZEP4166927.xml,13.10.2021,11,EP/4166927,EP,5,2021-202368,EP/4166927,Platný dokument na poshovovací lhůtě,EP/4166927-5
Technicka Univerzita v Liberci,CZ,2022-712796,OPENDATAST96_EPTEST_CZ_DIFF_CZEP4225982.xml,14.02.2022,11,EP/4225982,EP,5,2022-712796,EP/4225982,Platný dokument,EP/4225982-5
Technicka Univerzita v Liberci,CZ,2013-193648,OPENDATAST96_EPTEST_CZ_FULL_CZEP2746439.xml,20.11.2013,11,EP/2746439,EP,5,2013-193648,EP/2746439,Neúčinný EP od počátku,EP/2746439-5
Technicka Univerzita V Liberci,CZ,2014-184366,OPENDATAST96_EPTEST_CZ_FULL_CZEP2862967.xml,11.09.2014,11,EP/2862967,EP,5,2014-184366,EP/2862967,Neúčinný EP od počátku,EP/2862967-5
Technicka Univerzita v Liberci,CZ,2014-705963,OPENDATAST96_EPTEST_CZ_FULL_CZEP2875506.xml,16.01.2014,11,EP/2875506,EP,5,2014-705963,EP/2875506,Neúčinný EP od počátku,EP/2875506-5
Technicka Univerzita v Liberci,CZ,2014-706277,OPENDATAST96_EPTEST_CZ_FULL_CZEP2875507.xml,16.01.2014,11,EP/2875507,EP,5,2014-706277,EP/2875507,Neúčinný EP od počátku,EP/2875507-5
Technicka univerzita v Liberci,CZ,2015-190776,OPENDATAST96_EPTEST_CZ_FULL_CZEP3015012.xml,21.10.2015,11,EP/3015012,EP,5,2015-190776,EP/3015012,Neúčinný EP od počátku,EP/3015012-5
Technicka Univerzita v Liberci,CZ,2014-824767,OPENDATAST96_EPTEST_CZ_FULL_CZEP3077811.xml,02.12.2014,11,EP/3077811,EP,5,2014-824767,EP/3077811,Neúčinný EP od počátku,EP/3077811-5
Technicka univerzita v Liberci,CZ,2019-151135,OPENDATAST96_EPTEST_CZ_FULL_CZEP3511510.xml,10.01.2019,11,EP/3511510,EP,5,2019-151135,EP/3511510,Neúčinný EP od počátku,EP/3511510-5
Technicka univerzita v Liberci,CZ,2020-171505,OPENDATAST96_EPTEST_CZ_FULL_CZEP3900579.xml,27.04.2020,11,EP/3900579,EP,5,2020-171505,EP/3900579,Neúčinný EP od počátku,EP/3900579-5
Technická univerzita v Liberci,CZ,2013-802860,OPENDATAST96_EPTEST_CZ_FULL_CZEP2917391.xml,05.11.2013,11,EP/2917391,EP,5,2013-802860,EP/2917391,Platný dokument,EP/2917391-5
Technická univerzita v Liberci,CZ,2013-824581,OPENDATAST96_EPTEST_CZ_FULL_CZEP2931951.xml,12.12.2013,11,EP/2931951,EP,5,2013-824581,EP/2931951,Platný dokument,EP/2931951-5
Technická univerzita v Liberci,CZ,2013-28691,OPENDATAST96_PT_CZ_DIFF_PUV2013-28691.xml,25.10.2013,11,PUV/28691,PUV,2,2013-28691,PUV/28691,Zaniklý dokument,PUV/28691-2
Technická univerzita v Liberci,CZ,2013-28991,OPENDATAST96_PT_CZ_DIFF_PUV2013-28991.xml,20.12.2013,11,PUV/28991,PUV,2,2013-28991,PUV/28991,Zaniklý dokument,PUV/28991-2
Technická univerzita v Liberci,CZ,2014-29687,OPENDATAST96_PT_CZ_DIFF_PUV2014-29687.xml,18.06.2014,11,PUV/29687,PUV,2,2014-29687,PUV/29687,Zaniklý dokument,PUV/29687-2
Technická univerzita v Liberci,CZ,2014-29773,OPENDATAST96_PT_CZ_DIFF_PUV2014-29773.xml,14.07.2014,11,PUV/29773,PUV,2,2014-29773,PUV/29773,Zaniklý dokument,PUV/29773-2
Technická univerzita v Liberci,CZ,2014-30140,OPENDATAST96_PT_CZ_DIFF_PUV2014-30140.xml,22.10.2014,11,PUV/30140,PUV,2,2014-30140,PUV/30140,Zaniklý dokument,PUV/30140-2
Technická univerzita v Liberci,CZ,2015-31385,OPENDATAST96_PT_CZ_DIFF_PUV2015-31385.xml,03.08.2015,11,PUV/31385,PUV,2,2015-31385,PUV/31385,Platný dokument,PUV/31385-2
Technická univerzita v Liberci,CZ,2015-31414,OPENDATAST96_PT_CZ_DIFF_PUV2015-31414.xml,22.06.2015,11,PUV/31414,PUV,2,2015-31414,PUV/31414,Platný dokument,PUV/31414-2
Technická univerzita v Liberci,CZ,2015-31976,OPENDATAST96_PT_CZ_DIFF_PUV2015-31976.xml,07.09.2015,11,PUV/31976,PUV,2,2015-31976,PUV/31976,Platný dokument,PUV/31976-2
Technická univerzita v Liberci,CZ,2016-32031,OPENDATAST96_PT_CZ_DIFF_PUV2016-32031.xml,21.01.2016,11,PUV/32031,PUV,2,2016-32031,PUV/32031,Zaniklý dokument,PUV/32031-2
Technická univerzita v Liberci,CZ,2016-32230,OPENDATAST96_PT_CZ_DIFF_PUV2016-32230.xml,29.03.2016,11,PUV/32230,PUV,2,2016-32230,PUV/32230,Zaniklý dokument,PUV/32230-2
Technická univerzita v Liberci,CZ,2016-32493,OPENDATAST96_PT_CZ_DIFF_PUV2016-32493.xml,20.06.2016,11,PUV/32493,PUV,2,2016-32493,PUV/32493,Zaniklý dokument,PUV/32493-2
Technická univerzita v Liberci,CZ,2016-32500,OPENDATAST96_PT_CZ_DIFF_PUV2016-32500.xml,22.06.2016,11,PUV/32500,PUV,2,2016-32500,PUV/32500,Zaniklý dokument,PUV/32500-2
Technická univerzita v Liberci,CZ,2016-32504,OPENDATAST96_PT_CZ_DIFF_PUV2016-32504.xml,23.06.2016,11,PUV/32504,PUV,2,2016-32504,PUV/32504,Zaniklý dokument,PUV/32504-2
Technická univerzita v Liberci,CZ,2016-32552,OPENDATAST96_PT_CZ_DIFF_PUV2016-32552.xml,11.07.2016,11,PUV/32552,PUV,2,2016-32552,PUV/32552,Zaniklý dokument,PUV/32552-2
Technická univerzita v Liberci,CZ,2016-32687,OPENDATAST96_PT_CZ_DIFF_PUV2016-32687.xml,09.08.2016,11,PUV/32687,PUV,2,2016-32687,PUV/32687,Zaniklý dokument,PUV/32687-2
Technická univerzita v Liberci,CZ,2016-32786,OPENDATAST96_PT_CZ_DIFF_PUV2016-32786.xml,08.09.2016,11,PUV/32786,PUV,2,2016-32786,PUV/32786,Platný dokument,PUV/32786-2
Technická univerzita v Liberci,CZ,2016-32923,OPENDATAST96_PT_CZ_DIFF_PUV2016-32923.xml,10.10.2016,11,PUV/32923,PUV,2,2016-32923,PUV/32923,Zaniklý dokument,PUV/32923-2
Technická univerzita v Liberci,CZ,2016-32963,OPENDATAST96_PT_CZ_DIFF_PUV2016-32963.xml,20.10.2016,11,PUV/32963,PUV,2,2016-32963,PUV/32963,Zaniklý dokument,PUV/32963-2
Technická univerzita v Liberci,CZ,2016-32966,OPENDATAST96_PT_CZ_DIFF_PUV2016-32966.xml,21.10.2016,11,PUV/32966,PUV,2,2016-32966,PUV/32966,Zaniklý dokument,PUV/32966-2
Technická univerzita v Liberci,CZ,2016-32967,OPENDATAST96_PT_CZ_DIFF_PUV2016-32967.xml,21.10.2016,11,PUV/32967,PUV,2,2016-32967,PUV/32967,Zaniklý dokument,PUV/32967-2
Technická univerzita v Liberci,CZ,2016-33216,OPENDATAST96_PT_CZ_DIFF_PUV2016-33216.xml,20.12.2016,11,PUV/33216,PUV,2,2016-33216,PUV/33216,Platný dokument,PUV/33216-2
Technická univerzita v Liberci,CZ,2017-33279,OPENDATAST96_PT_CZ_DIFF_PUV2017-33279.xml,11.01.2017,11,PUV/33279,PUV,2,2017-33279,PUV/33279,Platný dokument,PUV/33279-2
Technická univerzita v Liberci,CZ,2017-33362,OPENDATAST96_PT_CZ_DIFF_PUV2017-33362.xml,31.01.2017,11,PUV/33362,PUV,2,2017-33362,PUV/33362,Platný dokument,PUV/33362-2
Technická univerzita v Liberci,CZ,2017-33363,OPENDATAST96_PT_CZ_DIFF_PUV2017-33363.xml,31.01.2017,11,PUV/33363,PUV,2,2017-33363,PUV/33363,Platný dokument,PUV/33363-2
Technická univerzita v Liberci,CZ,2017-33830,OPENDATAST96_PT_CZ_DIFF_PUV2017-33830.xml,21.06.2017,11,PUV/33830,PUV,2,2017-33830,PUV/33830,Platný dokument,PUV/33830-2
Technická univerzita v Liberci,CZ,2017-33839,OPENDATAST96_PT_CZ_DIFF_PUV2017-33839.xml,22.06.2017,11,PUV/33839,PUV,2,2017-33839,PUV/33839,Platný dokument na poshovovací lhůtě,PUV/33839-2
Technická univerzita v Liberci,CZ,2017-33943,OPENDATAST96_PT_CZ_DIFF_PUV2017-33943.xml,21.07.2017,11,PUV/33943,PUV,2,2017-33943,PUV/33943,Platný dokument na poshovovací lhůtě,PUV/33943-2
Technická univerzita v Liberci,CZ,2017-34017,OPENDATAST96_PT_CZ_DIFF_PUV2017-34017.xml,14.08.2017,11,PUV/34017,PUV,2,2017-34017,PUV/34017,Platný dokument,PUV/34017-2
Technická univerzita v Liberci,CZ,2017-34022,OPENDATAST96_PT_CZ_DIFF_PUV2017-34022.xml,16.08.2017,11,PUV/34022,PUV,2,2017-34022,PUV/34022,Platný dokument na poshovovací lhůtě,PUV/34022-2
Technická univerzita v Liberci,CZ,2017-34209,OPENDATAST96_PT_CZ_DIFF_PUV2017-34209.xml,13.10.2017,11,PUV/34209,PUV,2,2017-34209,PUV/34209,Platný dokument,PUV/34209-2
Technická univerzita v Liberci,CZ,2017-34241,OPENDATAST96_PT_CZ_DIFF_PUV2017-34241.xml,23.10.2017,11,PUV/34241,PUV,2,2017-34241,PUV/34241,Platný dokument na poshovovací lhůtě,PUV/34241-2
Technická univerzita v Liberci,CZ,2018-34641,OPENDATAST96_PT_CZ_DIFF_PUV2018-34641.xml,26.01.2018,11,PUV/34641,PUV,2,2018-34641,PUV/34641,Platný dokument,PUV/34641-2
Technická univerzita v Liberci,CZ,2018-35112,OPENDATAST96_PT_CZ_DIFF_PUV2018-35112.xml,27.06.2018,11,PUV/35112,PUV,2,2018-35112,PUV/35112,Platný dokument,PUV/35112-2
Technická univerzita v Liberci,CZ,2018-35203,OPENDATAST96_PT_CZ_DIFF_PUV2018-35203.xml,25.07.2018,11,PUV/35203,PUV,2,2018-35203,PUV/35203,Platný dokument,PUV/35203-2
Technická univerzita v Liberci,CZ,2018-35270,OPENDATAST96_PT_CZ_DIFF_PUV2018-35270.xml,20.08.2018,11,PUV/35270,PUV,2,2018-35270,PUV/35270,Platný dokument,PUV/35270-2
Technická univerzita v Liberci,CZ,2018-35367,OPENDATAST96_PT_CZ_DIFF_PUV2018-35367.xml,18.09.2018,11,PUV/35367,PUV,2,2018-35367,PUV/35367,Platný dokument,PUV/35367-2
