Applicant_name,Country_code,Application_number,File_name,Filing_date,ID_univerzita,API,TYP,TYP_cislo,Application_number,API,STAV,API_typ
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-37846,OPENDATAST96_PT_CZ_DIFF_PUV2020-37846.xml,44049,3,PUV/37846,PUV,2,2020-37846,PUV/37846,PlatnĂ˝ dokument na poshovovacĂ­ lhĹŻtÄ›,PUV/37846-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-37934,OPENDATAST96_PT_CZ_DIFF_PUV2020-37934.xml,44075,3,PUV/37934,PUV,2,2020-37934,PUV/37934,PlatnĂ˝ dokument,PUV/37934-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-37937,OPENDATAST96_PT_CZ_DIFF_PUV2020-37937.xml,44075,3,PUV/37937,PUV,2,2020-37937,PUV/37937,PlatnĂ˝ dokument na poshovovacĂ­ lhĹŻtÄ›,PUV/37937-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-38097,OPENDATAST96_PT_CZ_DIFF_PUV2020-38097.xml,44117,3,PUV/38097,PUV,2,2020-38097,PUV/38097,PlatnĂ˝ dokument,PUV/38097-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-38112,OPENDATAST96_PT_CZ_DIFF_PUV2020-38112.xml,44120,3,PUV/38112,PUV,2,2020-38112,PUV/38112,PlatnĂ˝ dokument na poshovovacĂ­ lhĹŻtÄ›,PUV/38112-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-38115,OPENDATAST96_PT_CZ_DIFF_PUV2020-38115.xml,44120,3,PUV/38115,PUV,2,2020-38115,PUV/38115,PlatnĂ˝ dokument,PUV/38115-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-38252,OPENDATAST96_PT_CZ_DIFF_PUV2020-38252.xml,44156,3,PUV/38252,PUV,2,2020-38252,PUV/38252,PlatnĂ˝ dokument,PUV/38252-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-38275,OPENDATAST96_PT_CZ_DIFF_PUV2020-38275.xml,44161,3,PUV/38275,PUV,2,2020-38275,PUV/38275,PlatnĂ˝ dokument,PUV/38275-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-38339,OPENDATAST96_PT_CZ_DIFF_PUV2020-38339.xml,44175,3,PUV/38339,PUV,2,2020-38339,PUV/38339,PlatnĂ˝ dokument,PUV/38339-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-38350,OPENDATAST96_PT_CZ_DIFF_PUV2020-38350.xml,44179,3,PUV/38350,PUV,2,2020-38350,PUV/38350,PlatnĂ˝ dokument,PUV/38350-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-38381,OPENDATAST96_PT_CZ_DIFF_PUV2020-38381.xml,44183,3,PUV/38381,PUV,2,2020-38381,PUV/38381,PlatnĂ˝ dokument,PUV/38381-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-38384,OPENDATAST96_PT_CZ_DIFF_PUV2020-38384.xml,44183,3,PUV/38384,PUV,2,2020-38384,PUV/38384,PlatnĂ˝ dokument,PUV/38384-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-38698,OPENDATAST96_PT_CZ_DIFF_PUV2021-38698.xml,44286,3,PUV/38698,PUV,2,2021-38698,PUV/38698,PlatnĂ˝ dokument,PUV/38698-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-38888,OPENDATAST96_PT_CZ_DIFF_PUV2021-38888.xml,44356,3,PUV/38888,PUV,2,2021-38888,PUV/38888,PlatnĂ˝ dokument,PUV/38888-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-38952,OPENDATAST96_PT_CZ_DIFF_PUV2021-38952.xml,44377,3,PUV/38952,PUV,2,2021-38952,PUV/38952,PlatnĂ˝ dokument,PUV/38952-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-38973,OPENDATAST96_PT_CZ_DIFF_PUV2021-38973.xml,44385,3,PUV/38973,PUV,2,2021-38973,PUV/38973,PlatnĂ˝ dokument,PUV/38973-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-39075,OPENDATAST96_PT_CZ_DIFF_PUV2021-39075.xml,44414,3,PUV/39075,PUV,2,2021-39075,PUV/39075,PlatnĂ˝ dokument,PUV/39075-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-39160,OPENDATAST96_PT_CZ_DIFF_PUV2021-39160.xml,44449,3,PUV/39160,PUV,2,2021-39160,PUV/39160,PlatnĂ˝ dokument,PUV/39160-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-39162,OPENDATAST96_PT_CZ_DIFF_PUV2021-39162.xml,44449,3,PUV/39162,PUV,2,2021-39162,PUV/39162,PlatnĂ˝ dokument,PUV/39162-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-39163,OPENDATAST96_PT_CZ_DIFF_PUV2021-39163.xml,44449,3,PUV/39163,PUV,2,2021-39163,PUV/39163,PlatnĂ˝ dokument,PUV/39163-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-39255,OPENDATAST96_PT_CZ_DIFF_PUV2021-39255.xml,44480,3,PUV/39255,PUV,2,2021-39255,PUV/39255,PlatnĂ˝ dokument,PUV/39255-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-39310,OPENDATAST96_PT_CZ_DIFF_PUV2021-39310.xml,44495,3,PUV/39310,PUV,2,2021-39310,PUV/39310,PlatnĂ˝ dokument,PUV/39310-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-39315,OPENDATAST96_PT_CZ_DIFF_PUV2021-39315.xml,44495,3,PUV/39315,PUV,2,2021-39315,PUV/39315,PlatnĂ˝ dokument,PUV/39315-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-39479,OPENDATAST96_PT_CZ_DIFF_PUV2021-39479.xml,44545,3,PUV/39479,PUV,2,2021-39479,PUV/39479,PlatnĂ˝ dokument,PUV/39479-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-39599,OPENDATAST96_PT_CZ_DIFF_PUV2022-39599.xml,44582,3,PUV/39599,PUV,2,2022-39599,PUV/39599,PlatnĂ˝ dokument,PUV/39599-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-39875,OPENDATAST96_PT_CZ_DIFF_PUV2022-39875.xml,44693,3,PUV/39875,PUV,2,2022-39875,PUV/39875,PlatnĂ˝ dokument,PUV/39875-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-40145,OPENDATAST96_PT_CZ_DIFF_PUV2022-40145.xml,44785,3,PUV/40145,PUV,2,2022-40145,PUV/40145,PlatnĂ˝ dokument,PUV/40145-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-40155,OPENDATAST96_PT_CZ_DIFF_PUV2022-40155.xml,44789,3,PUV/40155,PUV,2,2022-40155,PUV/40155,PlatnĂ˝ dokument,PUV/40155-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-40213,OPENDATAST96_PT_CZ_DIFF_PUV2022-40213.xml,44811,3,PUV/40213,PUV,2,2022-40213,PUV/40213,PlatnĂ˝ dokument,PUV/40213-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-40214,OPENDATAST96_PT_CZ_DIFF_PUV2022-40214.xml,44811,3,PUV/40214,PUV,2,2022-40214,PUV/40214,PlatnĂ˝ dokument,PUV/40214-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-40363,OPENDATAST96_PT_CZ_DIFF_PUV2022-40363.xml,44852,3,PUV/40363,PUV,2,2022-40363,PUV/40363,PlatnĂ˝ dokument,PUV/40363-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-40380,OPENDATAST96_PT_CZ_DIFF_PUV2022-40380.xml,44855,3,PUV/40380,PUV,2,2022-40380,PUV/40380,PlatnĂ˝ dokument,PUV/40380-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-40524,OPENDATAST96_PT_CZ_DIFF_PUV2022-40524.xml,44187,3,PUV/40524,PUV,2,2022-40524,PUV/40524,PlatnĂ˝ dokument,PUV/40524-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-40553,OPENDATAST96_PT_CZ_DIFF_PUV2022-40553.xml,44901,3,PUV/40553,PUV,2,2022-40553,PUV/40553,PlatnĂ˝ dokument,PUV/40553-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-40558,OPENDATAST96_PT_CZ_DIFF_PUV2022-40558.xml,44902,3,PUV/40558,PUV,2,2022-40558,PUV/40558,PlatnĂ˝ dokument,PUV/40558-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-40566,OPENDATAST96_PT_CZ_DIFF_PUV2022-40566.xml,44904,3,PUV/40566,PUV,2,2022-40566,PUV/40566,PlatnĂ˝ dokument,PUV/40566-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2023-40836,OPENDATAST96_PT_CZ_DIFF_PUV2023-40836.xml,45013,3,PUV/40836,PUV,2,2023-40836,PUV/40836,PlatnĂ˝ dokument,PUV/40836-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2023-40902,OPENDATAST96_PT_CZ_DIFF_PUV2023-40902.xml,45033,3,PUV/40902,PUV,2,2023-40902,PUV/40902,PlatnĂ˝ dokument,PUV/40902-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2023-41107,OPENDATAST96_PT_CZ_DIFF_PUV2023-41107.xml,45104,3,PUV/41107,PUV,2,2023-41107,PUV/41107,PlatnĂ˝ dokument,PUV/41107-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2023-41146,OPENDATAST96_PT_CZ_DIFF_PUV2023-41146.xml,45121,3,PUV/41146,PUV,2,2023-41146,PUV/41146,PlatnĂ˝ dokument,PUV/41146-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2023-41190,OPENDATAST96_PT_CZ_DIFF_PUV2023-41190.xml,45139,3,PUV/41190,PUV,2,2023-41190,PUV/41190,PlatnĂ˝ dokument,PUV/41190-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2024-41748,OPENDATAST96_PT_CZ_DIFF_PUV2024-41748.xml,45323,3,PUV/41748,PUV,2,2024-41748,PUV/41748,PlatnĂ˝ dokument,PUV/41748-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2024-41999,OPENDATAST96_PT_CZ_DIFF_PUV2024-41999.xml,45442,3,PUV/41999,PUV,2,2024-41999,PUV/41999,PlatnĂ˝ dokument,PUV/41999-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2024-42000,OPENDATAST96_PT_CZ_DIFF_PUV2024-42000.xml,45442,3,PUV/42000,PUV,2,2024-42000,PUV/42000,PlatnĂ˝ dokument,PUV/42000-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2024-42001,OPENDATAST96_PT_CZ_DIFF_PUV2024-42001.xml,45442,3,PUV/42001,PUV,2,2024-42001,PUV/42001,PlatnĂ˝ dokument,PUV/42001-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2024-42002,OPENDATAST96_PT_CZ_DIFF_PUV2024-42002.xml,45442,3,PUV/42002,PUV,2,2024-42002,PUV/42002,PlatnĂ˝ dokument,PUV/42002-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2024-42018,OPENDATAST96_PT_CZ_DIFF_PUV2024-42018.xml,45447,3,PUV/42018,PUV,2,2024-42018,PUV/42018,PlatnĂ˝ dokument,PUV/42018-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2024-42074,OPENDATAST96_PT_CZ_DIFF_PUV2024-42074.xml,45471,3,PUV/42074,PUV,2,2024-42074,PUV/42074,PlatnĂ˝ dokument,PUV/42074-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2024-42155,OPENDATAST96_PT_CZ_DIFF_PUV2024-42155.xml,45518,3,PUV/42155,PUV,2,2024-42155,PUV/42155,PlatnĂ˝ dokument,PUV/42155-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2015-449,OPENDATAST96_PT_CZ_DIFF_PV2015-449.xml,42184,3,PT/2015-449,PT,1,2015-449,PT/2015-449,PlatnĂ˝ dokument,PT/2015-449-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2015-682,OPENDATAST96_PT_CZ_DIFF_PV2015-682.xml,42279,3,PT/2015-682,PT,1,2015-682,PT/2015-682,PlatnĂ˝ dokument na poshovovacĂ­ lhĹŻtÄ›,PT/2015-682-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2015-786,OPENDATAST96_PT_CZ_DIFF_PV2015-786.xml,42313,3,PT/2015-786,PT,1,2015-786,PT/2015-786,ZveĹ™ejnÄ›nĂˇ pĹ™ihlĂˇĹˇka,PT/2015-786-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2015-937,OPENDATAST96_PT_CZ_DIFF_PV2015-937.xml,42361,3,PT/2015-937,PT,1,2015-937,PT/2015-937,PlatnĂ˝ dokument,PT/2015-937-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2016-714,OPENDATAST96_PT_CZ_DIFF_PV2016-714.xml,42688,3,PT/2016-714,PT,1,2016-714,PT/2016-714,PlatnĂ˝ dokument,PT/2016-714-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2016-735,OPENDATAST96_PT_CZ_DIFF_PV2016-735.xml,42699,3,PT/2016-735,PT,1,2016-735,PT/2016-735,PlatnĂ˝ dokument,PT/2016-735-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2016-819,OPENDATAST96_PT_CZ_DIFF_PV2016-819.xml,42725,3,PT/2016-819,PT,1,2016-819,PT/2016-819,PlatnĂ˝ dokument,PT/2016-819-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2017-135,OPENDATAST96_PT_CZ_DIFF_PV2017-135.xml,42804,3,PT/2017-135,PT,1,2017-135,PT/2017-135,PlatnĂ˝ dokument,PT/2017-135-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2017-136,OPENDATAST96_PT_CZ_DIFF_PV2017-136.xml,42804,3,PT/2017-136,PT,1,2017-136,PT/2017-136,PlatnĂ˝ dokument,PT/2017-136-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2017-258,OPENDATAST96_PT_CZ_DIFF_PV2017-258.xml,42860,3,PT/2017-258,PT,1,2017-258,PT/2017-258,PlatnĂ˝ dokument,PT/2017-258-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2017-470,OPENDATAST96_PT_CZ_DIFF_PV2017-470.xml,42962,3,PT/2017-470,PT,1,2017-470,PT/2017-470,PlatnĂ˝ dokument,PT/2017-470-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2017-767,OPENDATAST96_PT_CZ_DIFF_PV2017-767.xml,43069,3,PT/2017-767,PT,1,2017-767,PT/2017-767,PlatnĂ˝ dokument,PT/2017-767-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2017-788,OPENDATAST96_PT_CZ_DIFF_PV2017-788.xml,43077,3,PT/2017-788,PT,1,2017-788,PT/2017-788,ZveĹ™ejnÄ›nĂˇ pĹ™ihlĂˇĹˇka,PT/2017-788-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2018-365,OPENDATAST96_PT_CZ_DIFF_PV2018-365.xml,43301,3,PT/2018-365,PT,1,2018-365,PT/2018-365,PlatnĂ˝ dokument,PT/2018-365-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2019-302,OPENDATAST96_PT_CZ_DIFF_PV2019-302.xml,43600,3,PT/2019-302,PT,1,2019-302,PT/2019-302,ZaniklĂ˝ dokument,PT/2019-302-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2019-366,OPENDATAST96_PT_CZ_DIFF_PV2019-366.xml,43628,3,PT/2019-366,PT,1,2019-366,PT/2019-366,PlatnĂ˝ dokument,PT/2019-366-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2019-561,OPENDATAST96_PT_CZ_DIFF_PV2019-561.xml,43711,3,PT/2019-561,PT,1,2019-561,PT/2019-561,PlatnĂ˝ dokument,PT/2019-561-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2019-565,OPENDATAST96_PT_CZ_DIFF_PV2019-565.xml,43712,3,PT/2019-565,PT,1,2019-565,PT/2019-565,PlatnĂ˝ dokument,PT/2019-565-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2019-723,OPENDATAST96_PT_CZ_DIFF_PV2019-723.xml,43794,3,PT/2019-723,PT,1,2019-723,PT/2019-723,PlatnĂ˝ dokument,PT/2019-723-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-223,OPENDATAST96_PT_CZ_DIFF_PV2020-223.xml,43938,3,PT/2020-223,PT,1,2020-223,PT/2020-223,PlatnĂ˝ dokument,PT/2020-223-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-224,OPENDATAST96_PT_CZ_DIFF_PV2020-224.xml,43938,3,PT/2020-224,PT,1,2020-224,PT/2020-224,PlatnĂ˝ dokument,PT/2020-224-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-692,OPENDATAST96_PT_CZ_DIFF_PV2020-692.xml,44183,3,PT/2020-692,PT,1,2020-692,PT/2020-692,PlatnĂ˝ dokument,PT/2020-692-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-694,OPENDATAST96_PT_CZ_DIFF_PV2020-694.xml,44183,3,PT/2020-694,PT,1,2020-694,PT/2020-694,PlatnĂ˝ dokument,PT/2020-694-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2020-707,OPENDATAST96_PT_CZ_DIFF_PV2020-707.xml,44187,3,PT/2020-707,PT,1,2020-707,PT/2020-707,PlatnĂ˝ dokument,PT/2020-707-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-322,OPENDATAST96_PT_CZ_DIFF_PV2021-322.xml,44377,3,PT/2021-322,PT,1,2021-322,PT/2021-322,PlatnĂ˝ dokument,PT/2021-322-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-476,OPENDATAST96_PT_CZ_DIFF_PV2021-476.xml,44480,3,PT/2021-476,PT,1,2021-476,PT/2021-476,PlatnĂ˝ dokument,PT/2021-476-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-556,OPENDATAST96_PT_CZ_DIFF_PV2021-556.xml,44538,3,PT/2021-556,PT,1,2021-556,PT/2021-556,PlatnĂ˝ dokument,PT/2021-556-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-561,OPENDATAST96_PT_CZ_DIFF_PV2021-561.xml,44543,3,PT/2021-561,PT,1,2021-561,PT/2021-561,PlatnĂ˝ dokument,PT/2021-561-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2021-581,OPENDATAST96_PT_CZ_DIFF_PV2021-581.xml,44550,3,PT/2021-581,PT,1,2021-581,PT/2021-581,PlatnĂ˝ dokument,PT/2021-581-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-152,OPENDATAST96_PT_CZ_DIFF_PV2022-152.xml,44662,3,PT/2022-152,PT,1,2022-152,PT/2022-152,PlatnĂ˝ dokument,PT/2022-152-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-263,OPENDATAST96_PT_CZ_DIFF_PV2022-263.xml,44726,3,PT/2022-263,PT,1,2022-263,PT/2022-263,PlatnĂ˝ dokument,PT/2022-263-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-342,OPENDATAST96_PT_CZ_DIFF_PV2022-342.xml,44790,3,PT/2022-342,PT,1,2022-342,PT/2022-342,PlatnĂ˝ dokument,PT/2022-342-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-378,OPENDATAST96_PT_CZ_DIFF_PV2022-378.xml,44811,3,PT/2022-378,PT,1,2022-378,PT/2022-378,PlatnĂ˝ dokument,PT/2022-378-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-392,OPENDATAST96_PT_CZ_DIFF_PV2022-392.xml,44820,3,PT/2022-392,PT,1,2022-392,PT/2022-392,ZveĹ™ejnÄ›nĂˇ pĹ™ihlĂˇĹˇka,PT/2022-392-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-450,OPENDATAST96_PT_CZ_DIFF_PV2022-450.xml,44865,3,PT/2022-450,PT,1,2022-450,PT/2022-450,PlatnĂ˝ dokument na poshovovacĂ­ lhĹŻtÄ›,PT/2022-450-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2022-495,OPENDATAST96_PT_CZ_DIFF_PV2022-495.xml,44892,3,PT/2022-495,PT,1,2022-495,PT/2022-495,PlatnĂ˝ dokument,PT/2022-495-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2023-151,OPENDATAST96_PT_CZ_DIFF_PV2023-151.xml,45033,3,PT/2023-151,PT,1,2023-151,PT/2023-151,PlatnĂ˝ dokument,PT/2023-151-1
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-27489,OPENDATAST96_PT_CZ_FULL_PUV2013-27489.xml,41327,3,PUV/27489,PUV,2,2013-27489,PUV/27489,ZaniklĂ˝ dokument,PUV/27489-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-27540,OPENDATAST96_PT_CZ_FULL_PUV2013-27540.xml,41334,3,PUV/27540,PUV,2,2013-27540,PUV/27540,ZaniklĂ˝ dokument,PUV/27540-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-27541,OPENDATAST96_PT_CZ_FULL_PUV2013-27541.xml,41334,3,PUV/27541,PUV,2,2013-27541,PUV/27541,ZaniklĂ˝ dokument,PUV/27541-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-27689,OPENDATAST96_PT_CZ_FULL_PUV2013-27689.xml,41366,3,PUV/27689,PUV,2,2013-27689,PUV/27689,ZaniklĂ˝ dokument,PUV/27689-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-27929,OPENDATAST96_PT_CZ_FULL_PUV2013-27929.xml,41410,3,PUV/27929,PUV,2,2013-27929,PUV/27929,ZaniklĂ˝ dokument,PUV/27929-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-28060,OPENDATAST96_PT_CZ_FULL_PUV2013-28060.xml,41436,3,PUV/28060,PUV,2,2013-28060,PUV/28060,ZaniklĂ˝ dokument,PUV/28060-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-28358,OPENDATAST96_PT_CZ_FULL_PUV2013-28358.xml,41508,3,PUV/28358,PUV,2,2013-28358,PUV/28358,ZaniklĂ˝ dokument,PUV/28358-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-28360,OPENDATAST96_PT_CZ_FULL_PUV2013-28360.xml,41509,3,PUV/28360,PUV,2,2013-28360,PUV/28360,ZaniklĂ˝ dokument,PUV/28360-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-28364,OPENDATAST96_PT_CZ_FULL_PUV2013-28364.xml,41509,3,PUV/28364,PUV,2,2013-28364,PUV/28364,ZaniklĂ˝ dokument,PUV/28364-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-28369,OPENDATAST96_PT_CZ_FULL_PUV2013-28369.xml,41513,3,PUV/28369,PUV,2,2013-28369,PUV/28369,ZaniklĂ˝ dokument,PUV/28369-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-28389,OPENDATAST96_PT_CZ_FULL_PUV2013-28389.xml,41514,3,PUV/28389,PUV,2,2013-28389,PUV/28389,ZaniklĂ˝ dokument,PUV/28389-2
ÄŚeskĂˇ zemÄ›dÄ›lskĂˇ univerzita v PrazeÂ ,CZ,2013-28448,OPENDATAST96_PT_CZ_FULL_PUV2013-28448.xml,41530,3,PUV/28448,PUV,2,2013-28448,PUV/28448,ZaniklĂ˝ dokument,PUV/28448-2
